-1558714257,889583XX
-1558714257,889586XX
-1558714257,89270XXX
-1558714257,89271XXX
-1558714257,89272XXX
-1558714257,89273XXX
-1558714257,89274XXX
-1558714257,89275XXX
-1558714257,89276XXX
-1558714257,89277XXX
-1558714257,89434XXX
-1625712000,80000463
-1625712000,8656XXXX
-1625712000,8928XXXX
-1703735727,+202248853XX
-1703735727,+202248854XX
-1703735727,+2132198900X
-1703735727,+2132198901X
-1703735727,+2132198902X
-1703735727,+2132198903X
-1703735727,+2132198904X
-1703735727,+9626460440X
-1703735727,+9626460441X
-1703735727,+9626460480X
-1703735727,+9626460481X
-1703735727,+9626460482X
-1703735727,+9626460483X
-1703735727,+9626460484X
-1703735727,+9626460485X
-1703735727,+9626460486X
-1703735727,+9626460487X
-1703735727,+962646056XX
-1703735727,+965229556XX
-1703735727,+9661181360XX
-1703735727,+9661181361XX
-1703735727,+9661181362XX
-1703735727,+9661181363XX
-1703735727,+9661181364XX
-1703735727,+9661181365XX
-1703735727,+9661222841XX
-1703735727,+9661385350XX
-1703735727,+9661386579XX
-1703735727,+968249428XX
-1703735727,+971265249XX
-1703735727,+971439077XX
-1703735727,+971439078XX
-1703735727,+971439079XX
-1703735727,+9714425132X
-1703735727,+9714425133X
-1703735727,+9714425134X
-1703735727,+9714425135X
-1703735727,+9714425136X
-1703735727,+9714425137X
-1703735727,+9714425138X
-1703735727,+9714425139X
-1703735727,+971442514XX
-1703735727,+971442751XX
-1703735727,+971442752XX
-1703735727,+971442753XX
-1703735727,+971444854XX
-1703735727,+971444855XX
-1703735727,+971444856XX
-1703735727,+971444857XX
-1703735727,+9731360645X
-1703735727,+9731360646X
-1703735727,+9731360647X
-1703735727,+9731360648X
-1703735727,+9731360649X
-1703735727,+9731360650X
-1703735727,+9731360651X
-1703735727,+9731360652X
-1703735727,+9731360653X
-1703735727,+9731360654X
-1703735727,+9731360697X
-1703735727,+9731360698X
-1703735727,+973172059XX
-1703735727,+973172060XX
-1703735727,+973172061XX
-1703735727,+973172062XX
-1703735727,+973172063XX
-1703735727,+974441077XX
-1703735727,+974441078XX
-1703735727,+9744410790X
-1703735727,+9744410791X
-1703735727,+9744410792X
-1703735727,+9744410793X
-1703735727,+9744410794X
-1703735727,+9744410795X
-1703735727,+9744410796X
-1703735727,+9744410797X
-1703735727,80000363
-1703735727,820253XX
-1703735727,820254XX
-1703735727,8213900X
-1703735727,8213901X
-1703735727,8213902X
-1703735727,8213903X
-1703735727,8213904X
-1703735727,8964440X
-1703735727,8964441X
-1703735727,89644420
-1703735727,8964480X
-1703735727,8964481X
-1703735727,8964482X
-1703735727,8964483X
-1703735727,8964484X
-1703735727,8964485X
-1703735727,8964486X
-1703735727,8964487X
-1703735727,896456XX
-1703735727,896556XX
-1703735727,896660XX
-1703735727,896661XX
-1703735727,896662XX
-1703735727,896663XX
-1703735727,896664XX
-1703735727,896665XX
-1703735727,896750XX
-1703735727,896779XX
-1703735727,896841XX
-1703735727,896928XX
-1703735727,8971132X
-1703735727,8971133X
-1703735727,8971134X
-1703735727,8971135X
-1703735727,8971136X
-1703735727,8971137X
-1703735727,8971138X
-1703735727,8971139X
-1703735727,897114XX
-1703735727,897151XX
-1703735727,897152XX
-1703735727,897153XX
-1703735727,897154XX
-1703735727,897155XX
-1703735727,897156XX
-1703735727,897157XX
-1703735727,897177XX
-1703735727,897178XX
-1703735727,897179XX
-1703735727,897359XX
-1703735727,897360XX
-1703735727,897361XX
-1703735727,897362XX
-1703735727,897363XX
-1703735727,897477XX
-1703735727,897478XX
-1703735727,8974790X
-1703735727,8974791X
-1703735727,8974792X
-1703735727,8974793X
-1703735727,8974794X
-1703735727,8974795X
-1703735727,8974796X
-1703735727,8974797X
-1703735727,897549XX
-1703735727,8978645X
-1703735727,8978646X
-1703735727,8978647X
-1703735727,8978648X
-1703735727,8978649X
-1703735727,8978650X
-1703735727,8978651X
-1703735727,8978652X
-1703735727,8978653X
-1703735727,8978654X
-1703735727,8978697X
-1703735727,8978698X
-1703735727,96264604420
-1709291859,80000276
-1733255421,+21252242404X
-1733255421,+21252242405X
-1733255421,+21252242406X
-1733255421,+21252242407X
-1733255421,+21252242408X
-1733255421,+21252242796X
-1733255421,+21252242797X
-1733255421,+21252242798X
-1733255421,+21252242799X
-1733255421,+2167116770X
-1733255421,+2167116771X
-1733255421,+2167116772X
-1733255421,+2167116773X
-1733255421,+2167116774X
-1733255421,+2167116775X
-1733255421,+2167116776X
-1733255421,+2167116777X
-1733255421,+2167116779X
-1733255421,+2213385956XX
-1733255421,+2341462100X
-1733255421,+2341462101X
-1733255421,+2341462102X
-1733255421,+2341462103X
-1733255421,+2341462104X
-1733255421,+2341462105X
-1733255421,+2341462106X
-1733255421,+2341462107X
-1733255421,+2341462108X
-1733255421,+24492316770X
-1733255421,+24492316771X
-1733255421,+24492316772X
-1733255421,+25420276400X
-1733255421,+25420276401X
-1733255421,+25420276402X
-1733255421,+25420276403X
-1733255421,+25420276405X
-1733255421,+25420276406X
-1733255421,+25420276407X
-1733255421,+25420276408X
-1733255421,+25420276409X
-1733255421,+2542027641XX
-1733255421,+2542027642XX
-1733255421,+2542027643XX
-1733255421,+2542027644XX
-1733255421,+2542027645XX
-1733255421,+2542027646XX
-1733255421,+2542027647XX
-1733255421,+2542027648XX
-1733255421,+2542027649XX
-1733255421,+271126710XX
-1733255421,+271126711XX
-1733255421,+271126712XX
-1733255421,+271130040XX
-1733255421,+271130041XX
-1733255421,+2711300420X
-1733255421,+2711300421X
-1733255421,+2711300422X
-1733255421,+2711300423X
-1733255421,+2711300424X
-1733255421,+2711300425X
-1733255421,+2711300426X
-1733255421,+2711300427X
-1733255421,+271284474XX
-1733255421,+271284475XX
-1733255421,+271284476XX
-1733255421,+3021063813XX
-1733255421,+3021063814XX
-1733255421,+30210638806X
-1733255421,+30210638807X
-1733255421,+30210638884X
-1733255421,+30210638886X
-1733255421,+30210638969X
-1733255421,+312024577XX
-1733255421,+31203571XXX
-1733255421,+31203572XXX
-1733255421,+31203573XXX
-1733255421,+3227041XXX
-1733255421,+3227045XXX
-1733255421,+3227046XXX
-1733255421,+322711582X
-1733255421,+322711583X
-1733255421,+322711584X
-1733255421,+322711585X
-1733255421,+3227784XXX
-1733255421,+32564450XX
-1733255421,+32564451XX
-1733255421,+32564452XX
-1733255421,+32564453XX
-1733255421,+32564454XX
-1733255421,+32569302XX
-1733255421,+331550052XX
-1733255421,+331550057XX
-1733255421,+331550058XX
-1733255421,+331550059XX
-1733255421,+331550060XX
-1733255421,+331550061XX
-1733255421,+331550062XX
-1733255421,+331550065XX
-1733255421,+331580450XX
-1733255421,+331580451XX
-1733255421,+331580452XX
-1733255421,+331580453XX
-1733255421,+331580454XX
-1733255421,+331580455XX
-1733255421,+331580456XX
-1733255421,+331580457XX
-1733255421,+331580459XX
-1733255421,+33158046XXX
-1733255421,+331867617XX
-1733255421,+3322345136X
-1733255421,+33223457797
-1733255421,+33223457798
-1733255421,+33223457799
-1733255421,+3322345780X
-1733255421,+3322345781X
-1733255421,+33223457820
-1733255421,+33223457821
-1733255421,+33223457822
-1733255421,+33223457823
-1733255421,+33223457824
-1733255421,+33223457825
-1733255421,+33223457826
-1733255421,+3323788257X
-1733255421,+3323788258X
-1733255421,+3323788372X
-1733255421,+3323788373X
-1733255421,+3338823335X
-1733255421,+3338823336X
-1733255421,+3343756172X
-1733255421,+3343756173X
-1733255421,+3343756175X
-1733255421,+334814956XX
-1733255421,+3349723260X
-1733255421,+3349723261X
-1733255421,+3349723262X
-1733255421,+3349723263X
-1733255421,+3349723264X
-1733255421,+3349723265X
-1733255421,+3349723266X
-1733255421,+3349723268X
-1733255421,+3349723269X
-1733255421,+334972327XX
-1733255421,+3349723280X
-1733255421,+3349723281X
-1733255421,+3349723282X
-1733255421,+3349723283X
-1733255421,+3349723284X
-1733255421,+3349723285X
-1733255421,+3349723286X
-1733255421,+3349723287X
-1733255421,+3353425214X
-1733255421,+3353425275X
-1733255421,+3353425276X
-1733255421,+34912012XXX
-1733255421,+349120140XX
-1733255421,+349344665XX
-1733255421,+349349300XX
-1733255421,+3496205534X
-1733255421,+351214541XXX
-1733255421,+35226433310
-1733255421,+35226433311
-1733255421,+3522643336X
-1733255421,+3522643337X
-1733255421,+3522643339X
-1733255421,+3531819270X
-1733255421,+3531819271X
-1733255421,+3531819272X
-1733255421,+3531819273X
-1733255421,+3531819274X
-1733255421,+3531819275X
-1733255421,+3531819276X
-1733255421,+3531819277X
-1733255421,+3531819278X
-1733255421,+35318192790
-1733255421,+35318192791
-1733255421,+35318192792
-1733255421,+35318192793
-1733255421,+353181931XX
-1733255421,+353615221XX
-1733255421,+354580740X
-1733255421,+354580741X
-1733255421,+354580742X
-1733255421,+35722450545
-1733255421,+35722450546
-1733255421,+35722450588
-1733255421,+35722450598
-1733255421,+35722450972
-1733255421,+35722450973
-1733255421,+35722450974
-1733255421,+35722813888
-1733255421,+35722813889
-1733255421,+3572281389X
-1733255421,+3582047062XX
-1733255421,+3582047063XX
-1733255421,+3582047064XX
-1733255421,+3582047065XX
-1733255421,+3582047066XX
-1733255421,+3582047067XX
-1733255421,+3582047068XX
-1733255421,+35820470690X
-1733255421,+35820470691X
-1733255421,+35820470692X
-1733255421,+35820470693X
-1733255421,+35820470694X
-1733255421,+35820470695X
-1733255421,+35820470696X
-1733255421,+35820470697X
-1733255421,+359280244XX
-1733255421,+359280245XX
-1733255421,+3592802460X
-1733255421,+3592802461X
-1733255421,+3592802462X
-1733255421,+3592802463X
-1733255421,+3592802464X
-1733255421,+359290734XX
-1733255421,+3592937591X
-1733255421,+3592937592X
-1733255421,+3592937593X
-1733255421,+3592937594X
-1733255421,+3592937595X
-1733255421,+3592937596X
-1733255421,+3592937597X
-1733255421,+3592937598X
-1733255421,+3592937599X
-1733255421,+36122546XX
-1733255421,+36122547XX
-1733255421,+36124848XX
-1733255421,+36188594XX
-1733255421,+3705232750X
-1733255421,+3705232751X
-1733255421,+3705232752X
-1733255421,+3705232753X
-1733255421,+3705232754X
-1733255421,+372667593X
-1733255421,+372667594X
-1733255421,+372667595X
-1733255421,+372667596X
-1733255421,+372667597X
-1733255421,+372667598X
-1733255421,+372667599X
-1733255421,+37517269165X
-1733255421,+37517269166X
-1733255421,+37517269167X
-1733255421,+37517269168X
-1733255421,+37517269169X
-1733255421,+380443902322
-1733255421,+380443902323
-1733255421,+380443902324
-1733255421,+380443902325
-1733255421,+380443902326
-1733255421,+380443902327
-1733255421,+380443902328
-1733255421,+380443902329
-1733255421,+38044390233X
-1733255421,+38044390234X
-1733255421,+38044390235X
-1733255421,+38044390236X
-1733255421,+38044390237X
-1733255421,+38044390238X
-1733255421,+38044390239X
-1733255421,+3804439024XX
-1733255421,+3804439136XX
-1733255421,+38111209200X
-1733255421,+38111209201X
-1733255421,+38111209202X
-1733255421,+38111209203X
-1733255421,+38111209204X
-1733255421,+38111209205X
-1733255421,+38111209206X
-1733255421,+38111209207X
-1733255421,+38111209209X
-1733255421,+3811144078XX
-1733255421,+3811144079XX
-1733255421,+3851462890X
-1733255421,+3851462891X
-1733255421,+3851462892X
-1733255421,+3851462893X
-1733255421,+3851462894X
-1733255421,+3851616895X
-1733255421,+3851616896X
-1733255421,+3851616897X
-1733255421,+3851616898X
-1733255421,+3851616899X
-1733255421,+3861582305X
-1733255421,+3861582306X
-1733255421,+3861582307X
-1733255421,+3861582308X
-1733255421,+3861582309X
-1733255421,+3861582310X
-1733255421,+3861582311X
-1733255421,+3861582312X
-1733255421,+3861582313X
-1733255421,+3861582314X
-1733255421,+3861582315X
-1733255421,+3873327908X
-1733255421,+3873327909X
-1733255421,+3873356289X
-1733255421,+389232030XX
-1733255421,+390115073XXX
-1733255421,+390243952XXX
-1733255421,+3903920910XX
-1733255421,+3903920911XX
-1733255421,+3903920912XX
-1733255421,+3903920913XX
-1733255421,+3903920914XX
-1733255421,+3903920915XX
-1733255421,+39039209160X
-1733255421,+39039209161X
-1733255421,+39039209162X
-1733255421,+39039209163X
-1733255421,+39039209164X
-1733255421,+39039209165X
-1733255421,+39039209167X
-1733255421,+39039209168X
-1733255421,+39039209169X
-1733255421,+3903920917XX
-1733255421,+3903920918XX
-1733255421,+3903920919XX
-1733255421,+3903920920XX
-1733255421,+3903920921XX
-1733255421,+3903920922XX
-1733255421,+3903920923XX
-1733255421,+3903920924XX
-1733255421,+3903920925XX
-1733255421,+3903920926XX
-1733255421,+3903920927XX
-1733255421,+3903920928XX
-1733255421,+39039209290X
-1733255421,+39039209291X
-1733255421,+39039209292X
-1733255421,+39039209293X
-1733255421,+39039209294X
-1733255421,+39039209295X
-1733255421,+39039209296X
-1733255421,+39039209297X
-1733255421,+3903962950XX
-1733255421,+3903962951XX
-1733255421,+3903962952XX
-1733255421,+3903962953XX
-1733255421,+39039629540X
-1733255421,+39039629541X
-1733255421,+39039629542X
-1733255421,+39039629543X
-1733255421,+39039629545X
-1733255421,+39039629546X
-1733255421,+39039629547X
-1733255421,+39039629548X
-1733255421,+39039629549X
-1733255421,+3903962955XX
-1733255421,+3903962956XX
-1733255421,+3903962957XX
-1733255421,+3903962958XX
-1733255421,+3903962959XX
-1733255421,+390651644XXX
-1733255421,+3906516450XX
-1733255421,+3906516451XX
-1733255421,+3906516452XX
-1733255421,+3906516453XX
-1733255421,+3906516454XX
-1733255421,+3906516455XX
-1733255421,+3906516456XX
-1733255421,+3906516457XX
-1733255421,+3906516458XX
-1733255421,+39065164590X
-1733255421,+39065164591X
-1733255421,+39065164592X
-1733255421,+39065164593X
-1733255421,+39065164594X
-1733255421,+39065164595X
-1733255421,+390651645960
-1733255421,+390651645961
-1733255421,+390651645962
-1733255421,+390651645963
-1733255421,+390651645964
-1733255421,+390651645965
-1733255421,+390651645966
-1733255421,+390651645967
-1733255421,+390651645968
-1733255421,+39065164599X
-1733255421,+4021202934X
-1733255421,+4021202935X
-1733255421,+4021202936X
-1733255421,+4021202937X
-1733255421,+4021202938X
-1733255421,+4021202939X
-1733255421,+4021202940X
-1733255421,+4021202941X
-1733255421,+4021202942X
-1733255421,+4021202943X
-1733255421,+40212029440
-1733255421,+40212029441
-1733255421,+40212029442
-1733255421,+40212029443
-1733255421,+40212029444
-1733255421,+402130235XX
-1733255421,+402130242XX
-1733255421,+412169438XX
-1733255421,+412182216XX
-1733255421,+4121822170X
-1733255421,+4121822171X
-1733255421,+4121822172X
-1733255421,+4121822173X
-1733255421,+4121822177X
-1733255421,+4121822178X
-1733255421,+4121822179X
-1733255421,+4121822220X
-1733255421,+4121822221X
-1733255421,+4121822222X
-1733255421,+4121822223X
-1733255421,+4121822224X
-1733255421,+412182328XX
-1733255421,+413199850XX
-1733255421,+414487873XX
-1733255421,+414487875XX
-1733255421,+4144878910X
-1733255421,+4144878912X
-1733255421,+4144878913X
-1733255421,+4144878914X
-1733255421,+4144878915X
-1733255421,+4144878916X
-1733255421,+4144878917X
-1733255421,+4144878918X
-1733255421,+4144878919X
-1733255421,+414487892XX
-1733255421,+414487893XX
-1733255421,+414487894XX
-1733255421,+414487896XX
-1733255421,+414487897XX
-1733255421,+414487898XX
